Committee Number,Date,Knesset Number,Number Of Male Participants,Number Of Female Participants,Number Of Words Spoken By Males,Number Of Words Spoken By Females,Participants,Json,Participant English Name,Participant Gender,Participant Spoken Words, Json File Name
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Yahalom Shaul,Male,3,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Cohen Amnon,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Mishani Mordechai,Male,20,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Shaban Yitzhak,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Solodkin Marina,Female,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Peretz Yair,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Peretz Amir,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Ronen Nehama,Female,6,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Reshef Tzaly,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Shtern Yuri,Male,19,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Gilon Ilan,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Zeev Nissim,Male,0,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Tal David,Male,168,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Melloul Rahamim,Male,4,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Poraz Avraham,Male,93,15_ptv_494200.json,
354,11/04/2002,15,23,3,1779,9,"['Katz Yossi', 'Ariel Uri Yehuda', 'Boim Ze`ev', 'Barakeh Mohammad', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Hirchson Abraham', 'Vilan Avshalom', 'Sandberg Eliezer', 'Chazan Naomi', 'Yahalom Shaul', 'Cohen Amnon', 'Mishani Mordechai', 'Shaban Yitzhak', 'Solodkin Marina', 'Peretz Yair', 'Peretz Amir', 'Ronen Nehama', 'Reshef Tzaly', 'Shtern Yuri', 'Gilon Ilan', 'Zeev Nissim', 'Tal David', 'Melloul Rahamim', 'Poraz Avraham', 'Kara Ayoob']","{'Katz Yossi': 1150, 'Ariel Uri Yehuda': 0, 'Boim Ze`ev': 12, 'Barakeh Mohammad': 188, 'Gafni Moshe': 83, 'Dehamshe Abdulmalik': 0, 'Hirchson Abraham': 0, 'Vilan Avshalom': 39, 'Sandberg Eliezer': 0, 'Chazan Naomi': 3, 'Yahalom Shaul': 3, 'Cohen Amnon': 0, 'Mishani Mordechai': 20, 'Shaban Yitzhak': 0, 'Solodkin Marina': 0, 'Peretz Yair': 0, 'Peretz Amir': 0, 'Ronen Nehama': 6, 'Reshef Tzaly': 0, 'Shtern Yuri': 19, 'Gilon Ilan': 0, 'Zeev Nissim': 0, 'Tal David': 168, 'Melloul Rahamim': 4, 'Poraz Avraham': 93, 'Kara Ayoob': 0}",Kara Ayoob,Male,0,15_ptv_494200.json,
362,11/13/2002,15,2,2,220,21,"['Katz Yossi', 'Gafni Moshe', 'Naot Yehudith', 'Solodkin Marina']","{'Katz Yossi': 220, 'Gafni Moshe': 0, 'Naot Yehudith': 0, 'Solodkin Marina': 21}",Katz Yossi,Male,220,15_ptv_494207.json,
362,11/13/2002,15,2,2,220,21,"['Katz Yossi', 'Gafni Moshe', 'Naot Yehudith', 'Solodkin Marina']","{'Katz Yossi': 220, 'Gafni Moshe': 0, 'Naot Yehudith': 0, 'Solodkin Marina': 21}",Gafni Moshe,Male,0,15_ptv_494207.json,
362,11/13/2002,15,2,2,220,21,"['Katz Yossi', 'Gafni Moshe', 'Naot Yehudith', 'Solodkin Marina']","{'Katz Yossi': 220, 'Gafni Moshe': 0, 'Naot Yehudith': 0, 'Solodkin Marina': 21}",Naot Yehudith,Female,0,15_ptv_494207.json,
362,11/13/2002,15,2,2,220,21,"['Katz Yossi', 'Gafni Moshe', 'Naot Yehudith', 'Solodkin Marina']","{'Katz Yossi': 220, 'Gafni Moshe': 0, 'Naot Yehudith': 0, 'Solodkin Marina': 21}",Solodkin Marina,Female,21,15_ptv_494207.json,
365,12/16/2002,15,10,2,1086,138,"['Katz Yossi', 'Oshaya Efi', 'Boim Ze`ev', 'Katz Israel', 'Eitan Michael', 'Gagula Itzhak', 'Chazan Naomi', 'Solodkin Marina', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Ariel Uri Yehuda', 'Shtern Yuri']","{'Katz Yossi': 759, 'Oshaya Efi': 126, 'Boim Ze`ev': 98, 'Katz Israel': 0, 'Eitan Michael': 31, 'Gagula Itzhak': 7, 'Chazan Naomi': 138, 'Solodkin Marina': 0, 'Gafni Moshe': 65, 'Dehamshe Abdulmalik': 0, 'Ariel Uri Yehuda': 0, 'Shtern Yuri': 0}",Katz Yossi,Male,759,15_ptv_494210.json,
365,12/16/2002,15,10,2,1086,138,"['Katz Yossi', 'Oshaya Efi', 'Boim Ze`ev', 'Katz Israel', 'Eitan Michael', 'Gagula Itzhak', 'Chazan Naomi', 'Solodkin Marina', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Ariel Uri Yehuda', 'Shtern Yuri']","{'Katz Yossi': 759, 'Oshaya Efi': 126, 'Boim Ze`ev': 98, 'Katz Israel': 0, 'Eitan Michael': 31, 'Gagula Itzhak': 7, 'Chazan Naomi': 138, 'Solodkin Marina': 0, 'Gafni Moshe': 65, 'Dehamshe Abdulmalik': 0, 'Ariel Uri Yehuda': 0, 'Shtern Yuri': 0}",Oshaya Efi,Male,126,15_ptv_494210.json,
365,12/16/2002,15,10,2,1086,138,"['Katz Yossi', 'Oshaya Efi', 'Boim Ze`ev', 'Katz Israel', 'Eitan Michael', 'Gagula Itzhak', 'Chazan Naomi', 'Solodkin Marina', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Ariel Uri Yehuda', 'Shtern Yuri']","{'Katz Yossi': 759, 'Oshaya Efi': 126, 'Boim Ze`ev': 98, 'Katz Israel': 0, 'Eitan Michael': 31, 'Gagula Itzhak': 7, 'Chazan Naomi': 138, 'Solodkin Marina': 0, 'Gafni Moshe': 65, 'Dehamshe Abdulmalik': 0, 'Ariel Uri Yehuda': 0, 'Shtern Yuri': 0}",Boim Ze`ev,Male,98,15_ptv_494210.json,
365,12/16/2002,15,10,2,1086,138,"['Katz Yossi', 'Oshaya Efi', 'Boim Ze`ev', 'Katz Israel', 'Eitan Michael', 'Gagula Itzhak', 'Chazan Naomi', 'Solodkin Marina', 'Gafni Moshe', 'Dehamshe Abdulmalik', 'Ariel Uri Yehuda', 'Shtern Yuri']","{'Katz Yossi': 759, 'Oshaya Efi': 126, 'Boim Ze`ev': 98, 'Katz Israel': 0, 'Eitan Michael': 31, 'Gagula Itzhak': 7, 'Chazan Naomi': 138, 'Solodkin Marina': 0, 'Gafni Moshe': 65, 'Dehamshe Abdulmalik': 0, 'Ariel Uri Yehuda': 0, 'Shtern Yuri': 0}",Katz Israel,Male,0,15_ptv_494210.json,
